"Id","poradi","obdobi","datum","schuze","url","cisloHlasovani","celeJmeno","narozeni","HsProcessType","OsobaId","funkce","tema","text","pocetSlov","politiciZminky","temata"
2017_7_00657,657,2017,2018-03-01,7,http://www.psp.cz/eknih/2017ps/stenprot/007schuz/s007100.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,63. Ústní interpelace,"Tak, děkuji panu premiérovi za odpověď. Tím jsme vyřešili interpelaci pana poslance Čižinského.
Další v pořadí bude mít interpelaci na premiéra pan poslanec Ivan Bartoš ve věci nucená rezignace ředitele GIBS plukovníka JUDr. Michala Murína a prosím, aby se připravil pan poslanec Jakub Michálek. Pane poslanče, máte slovo. Prosím.
",49,
2017_39_01504,1504,2017,2019-12-04,39,http://www.psp.cz/eknih/2017ps/stenprot/039schuz/s039215.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,292. Ústní interpelace,"Děkuji. Budeme pokračovat v přihláškách těch, kteří mají přednostní právo, ještě před úvodním slovem předkladatele a otevřením rozpravy. Na řadě je pan předseda Bartoš. Jenom upozorňuji pana předsedu, že ve 13 hodin ho přeruším podle dohody toho, jak bude postupovat dnes jednání Poslanecké sněmovny. Prosím, pane předsedo, máte slovo.
",49,
2017_28_00789,789,2017,2019-04-18,28,http://www.psp.cz/eknih/2017ps/stenprot/028schuz/s028114.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,218. Ústní interpelace,"Já také děkuji, a než dám slovo dalšímu řečníkovi, tak jsou zde dvě omluvenky. Omlouvá se paní poslankyně Balcarová od 16 hodin z jednání pléna z pracovních důvodů a pan poslanec Bartoš od 16 hodin do konce jednacího dne z pracovních důvodů. Prosím, pane poslanče, máte slovo. Můžete.
",48,
2017_34_01278,1278,2017,2019-09-24,34,http://www.psp.cz/eknih/2017ps/stenprot/034schuz/s034162.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,308. Pozice vlády České republiky k&nbsp;zákazu olova ve střelivu a rybářském olůvku,"Děkuji panu senátoru Vystrčilovi. Než otevřu rozpravu, tak se ptám, zda se chce k usnesení Senátu vyjádřit zpravodaj garančního výboru, v tomto případě to byl pan poslanec Ivan Bartoš. Ne, nechce se vyjádřit. Otevírám rozpravu. S přednostním právem je do rozpravy přihlášen pan předseda Michálek. Prosím, máte slovo.
",48,
2017_43_00037,37,2017,2020-04-07,43,http://www.psp.cz/eknih/2017ps/stenprot/043schuz/s043014.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,1. Návrh na vyslovení souhlasu Poslanecké sněmovny s&nbsp;prodloužením doby nouzového stavu,"(Vstupuje už do řeči.) Paní poslankyně, já jsem přehnal tu jednu větu teď. Omlouvám se teď paní kolegyni Richterové, protože s přednostním právem se přihlásil pan poslanec Jan Farský a pan poslanec Ivan Bartoš také uplatňuje své přednostní právo před svou stranickou kolegyní. Tak máte slovo, pane poslanče.
",48,
2017_19_01445,1445,2017,2018-09-19,19,http://www.psp.cz/eknih/2017ps/stenprot/019schuz/s019188.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,169. Ústní interpelace,"Dobré dopoledne, vážené paní poslankyně, vážení páni poslanci, členové vlády, budeme pokračovat v rozpravě faktickými poznámkami. Děkuji kolegovi Výbornému za dodržení času. Nyní pan kolega Jakub Michálek, připraví se Dominik Feri také k faktické poznámce a dále Ivan Bartoš a Helena Válková. Pane předsedo, máte slovo k faktické poznámce.
",49,
2021_16_00783,783,2021,2022-03-25,16,http://www.psp.cz/eknih/2021ps/stenprot/016schuz/s016135.htm,,Olga Richterová,,person,olga-richterova,Místopředsedkyně PSP,86. Návrh na volbu členů Rady České televize,"Děkuji. Jenom, bylo to o něco hlasitější než je zde standard. (Potlesk a smích zprava.) Prosím pořadí faktických, opět je to taková smršť. Pan poslanec Radek Vondráček, paní místopředsedkyně Mračková Vildumetzová, paní předsedkyně Alena Schillerová, Klára Dostálová, Ivan Adamec a poté Ivan Bartoš. Pane poslanče, vaše dvě minuty.
",48,
2021_45_00152,152,2021,2022-11-15,45,http://www.psp.cz/eknih/2021ps/stenprot/045schuz/s045017.htm,,249,,person,,,1. Návrh ročních odměn za činnost členů Kontrolní rady Grantové agentury České republiky,"10. 
Vládní návrh zákona, kterým se mění zákon č. 134/2016 Sb., o zadávání veřejných zakázek, ve znění pozdějších předpisů 
/sněmovní tisk 249/ - druhé čtení
Z pověření vlády předložený návrh zákona uvede místopředseda vlády pro digitalizaci a ministr pro místní rozvoj Ivan Bartoš. Prosím, pane ministře, ujměte se slova.
",49,
2002_20_00750,750,2002,2003-09-25,20,http://www.psp.cz/eknih/2002ps/stenprot/020schuz/s020126.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,odpovědí na písemné interpelace,"Vážení kolegové, já jenom, abyste měli představu, jak na tom jsme, tak vám pro inspiraci sdělím, že sociální demokracie stáhla z kluziště čtyři bojovníky a mám tady šest přihlášek. Nyní je na řadě pan poslanec Walter Bartoš a pak pan poslanec Milan Cabrnoch. Takže je tady ještě šest písemných přihlášek.
",50,
2017_18_00003,3,2017,2018-08-22,18,http://www.psp.cz/eknih/2017ps/stenprot/018schuz/s018001.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,Zahájení schůze,"Já této žádosti rád vyhovím a poprosím vás, abyste povstali. (Poslanci povstávají a minutou ticha uctívají památku zemřelých vojáků.) Děkuji.
Další s přednostním právem se chce vyjádřit k pořadu schůze, případně navrhnout její doplnění, pan předseda Bartoš. Poté s přednostním právem pan předseda Faltýnek. Poté se přihlásil pan místopředseda Okamura. Prosím.
",51,
1998_34_00533,533,1998,2001-02-22,34,http://www.psp.cz/eknih/1998ps/stenprot/034schuz/s034086.htm,,František Brožík,,person,frantisek-brozik,Místopředseda PSP,?,"Děkuji vám, pane poslanče. Bohužel nemám opět nikoho, kdo by mě vystřídal, abych mohl v této situaci také něco říci. Chci říci, že se nejedná možná jen o kolonku, ale v některých případech se možná jedná o jeden den zpoždění, a přesto jsou tyto problémy.
Hlásí se pan poslanec Bartoš.
",50,
2002_39_01772,1772,2002,2004-12-17,39,http://www.psp.cz/eknih/2002ps/stenprot/039schuz/s039175.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,bodů 14 a 15,"Promiňte, pane poslanče. Pane kolego Bartoši, vy máte dnes nějakou levicovou úchylku. Chci vás poprosit, abyste se opravdu vrátil tam, kam patříte. (Smích v sále. Poslanec Bartoš se vrací na své místo.) Já vím, že možná čas předvánoční vás k tomuto navádí, nicméně tam je vaše místo.
Prosím, pane poslanče.
",50,
2017_7_00387,387,2017,2018-02-28,7,http://www.psp.cz/eknih/2017ps/stenprot/007schuz/s007061.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,52. Návrh na volbu členů Rady České tiskové kanceláře,"Tak děkuji panu poslanci Kalouskovi, tak teď tady mám další faktickou poznámku. Tak moment. Paní poslankyně Černochová tedy ruší a s přednostním právem... Takže mám tady do obecné rozpravy - paní Věra Kovářová, potom mám pana poslance Výborného a pan poslanec Bartoš se hlásil taky. Prosím. Takže v tomto pořadí vás požádám.
",52,
2017_40_01661,1661,2017,2020-01-30,40,http://www.psp.cz/eknih/2017ps/stenprot/040schuz/s040250.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,291. Odpovědi členů vlády na písemné interpelace,"Děkuji. Mám zde dvě faktické poznámky. Nechal bych proběhnout faktické poznámky, nebo chcete hlasovat o přerušení, paní poslankyně? Chcete hlasovat hned, nebo necháme faktické? Takže necháme proběhnout faktické poznámky a poté budeme hlasovat o přerušení bodu. V tom případě první pan poslanec Bartoš, poté pan poslanec Lipavský, poté paní poslankyně Richterová.
",51,
2021_44_00319,319,2021,2022-11-16,44,http://www.psp.cz/eknih/2021ps/stenprot/044schuz/s044042.htm,,Ivan Bartoš,,person,ivan-bartos,a ministr pro místní rozvoj ČR,Zahájení schůze,"Místopředseda vlády a ministr pro místní rozvoj ČR Ivan Bartoš: Od 1. ledna bude Ministerstvo vnitra zadávat zakázky vůči NAKITu tak, jak to je, protože od 1. ledna, ani od 1. února, ani od 1. března se v pozici NAKIT versus MV ČR vůbec nic nemění. Nic se tam nemění.
",50,
2021_19_00693,693,2021,2022-04-29,19,http://www.psp.cz/eknih/2021ps/stenprot/019schuz/s019126.htm,,Olga Richterová,,person,olga-richterova,Místopředsedkyně PSP,108. Návrh časového harmonogramu projednávání vládního návrhu státního závěrečného účtu České republiky za rok 2021 v&nbsp;Poslanecké sněmovně a&nbsp;jejích orgánech a&nbsp;návrh na jeho přikázání výborům včetně přikázání jeho kapitol a&nbsp;jejich vztahů k&nbsp;státním fondům /sněmovní dokument 646/,"Také děkuji. Konstatuji, že nemáme nyní nic hlasovatelného a zahajuji podrobnou rozpravu. Připomínám, že pozměňovací a jiné návrhy, přednesené v podrobné rozpravě, musí být vždy odůvodněny. Nyní se o slovo přihlásil s přednostním právem pan ministr Ivan Bartoš a poté je přihlášen pan poslanec. Prosím, pane ministře, podrobná rozprava je zahájena.
",51,
2002_22_01611,1611,2002,2003-10-23,22,http://www.psp.cz/eknih/2002ps/stenprot/022schuz/s022271.htm,,Petra Buzková,,person,petra-buzkova,Ministryně školství ČR,k bodu 24,"Obávám se, že pan poslanec Bartoš nerozuměl mému relativně obsáhlému výkladu, nebo je druhá možnost, že mu prostě rozumět nechtěl. Já jsem uvedla, že počet zaměstnanců v době mého působení na Ministerstvu školství, mládeže a tělovýchovy byl zvýšen o 27 osob a toto zvýšení vyplývalo z jednoho zákona a jednoho usnesení vlády, které bylo přijato ještě v minulém funkčním období. To znamená, pokud toto pan poslanec Bartoš chápe jako umělé navyšování počtu pracovníků, abych potom měla kde snižovat, považuji takovouto konstrukci za konstrukci naprosto nesmyslnou.
Ministerstvo školství převzalo celou řadu nových náplní, celou řadu nových odpovědností, a právě pro tyto náplně a odpovědnosti nenárokovalo další místa, přestože takovouto možnost mělo. To znamená, že nevím, co k tomu dodat.
Jak již jsem řekla, plánuji poměrně výrazné snížení počtu zaměstnanců přímo řízených organizací, nicméně vzhledem k nárůstu činností Ministerstva školství, mládeže a tělovýchovy plánuji snížení počtu zaměstnanců ministerstva v tom rozsahu, jak bylo usneseno vládou.
",153,
2002_22_00166,166,2002,2003-10-14,22,http://www.psp.cz/eknih/2002ps/stenprot/022schuz/s022020.htm,,Zdeněk Škromach,,person,zdenek-skromach,Ministr práce a sociálních věcí ČR,Zahájení schůze,"Jenom krátce bych reagoval.
Pokud jde o otázku termínů, myslím, že ty jsou naprosto v pořádku, protože zákon má své výrobní lhůty, které jsou dodržovány včetně připomínkových řízení. Dneska máme říjen roku 2003 a je potřeba, aby tento zákon byl účinný k 1. květnu 2004. Takže tady není žádný problém s prodlením.
Pokud jde o námitky k některým formálním či legislativním věcem, to je záležitost, která samozřejmě šla už řešit ve výboru. Pokud mám informace, tak pan poslanec Walter Bartoš nevznesl žádné konkrétní návrhy.
Pokud jde o tu otázku zesouladění - akademické tituly a podmínky pro výkon zaměstnání, to jsou dvě věci, které spolu přímo nesouvisí a u kterých je různý režim. Čili to je ta možnost.
To, jestli by mohly být zahrnuty i jiné školy, to je samozřejmě věcí diskuse. Tento zákon je postaven tak, jak je postaven. Opět, pokud pan poslanec Bartoš má jinou představu, měl ji vtělit do konkrétní podoby, jak on by si to konkrétně představoval.
",160,
1998_19_01986,1986,1998,1999-12-09,19,http://www.psp.cz/eknih/1998ps/stenprot/019schuz/s019285.htm,,Stanislav Gross,,person,stanislav-gross,Místopředseda PSP,?,"Děkuji paní kolegyni Šojdrové. Jen bych - jako v předchozím případě - ji poprosil, jestli by souhlasila s tím, že by to nebyl návrh na vrácení, ale návrh na přerušení do doby, nežli výbor zaujme stanovisko. Je souhlas s touto interpretací? Děkuji. Nyní bude hovořit pan kolega Walter Bartoš. Připraví se pan kolega Petr Matějů.
",55,
2006_7_00521,521,2006,2006-12-01,7,http://www.psp.cz/eknih/2006ps/stenprot/007schuz/s007091.htm,,Jan Kasal,,person,jan-kasal,Místopředseda PSP,Zahájení schůze,"Nevím, jestli v tuto chvíli už dozrála doba, abych to prohlásil za nehlasovatelné. Přiznám se, že množství legislativně technických úprav na původně zdánlivě nenápadný návrh mě trošku děsí, protože se můžeme dostat do prazvláštní situace, co se týká kvality toho zákona. Ale poznámku pana poslance Plevy jsem zaznamenal.
Bratr Bartoš, potom Oldřich Vojíř.
",53,
2006_44_00181,181,2006,2008-12-03,44,http://www.psp.cz/eknih/2006ps/stenprot/044schuz/s044038.htm,,Lucie Talmanová,,person,lucie-talmanova,Místopředsedkyně PSP,Zahájení schůze,"I já vám děkuji, pane poslanče. Jinou přihlášku do rozpravy obecné nemám. Končím tedy obecnou rozpravu a zahajuji rozpravu podrobnou, do které jsou zatím přihlášeni tři paní poslankyně a páni poslanci - paní kolegyně Šojdrová, pan poslanec Ohlídal a pan zpravodaj Walter Bartoš. Poprosím tedy paní poslankyni Michaelu Šojdrovou, aby se ujala slova.
",53,
2017_30_00043,43,2017,2019-05-28,30,http://www.psp.cz/eknih/2017ps/stenprot/030schuz/s030007.htm,,Václav Klaus,,person,vaclav-klaus-2,Poslanec,236. Usnesení Poslanecké sněmovny k&nbsp;odsouzení politicky motivovaného násilí,"Já poslouchám tu debatu, takovou tu digitální, a tak jsem si to trošku přeložil do češtiny. Takže vlivný lobbista ODS pan Zajíček vymyslel digitalizační zákon, pan Bartoš se tady málem rozplakal blahem, jak je zákon skvělý, a pan předseda vlády to taky ještě podporuje. Takže to nevymyslíš. No ale ať žije digitalizace.
",52,
2017_27_01855,1855,2017,2019-03-13,27,http://www.psp.cz/eknih/2017ps/stenprot/027schuz/s027215.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,147. Žádost o&nbsp;vyslovení souhlasu Poslanecké sněmovny k&nbsp;trestnímu stíhání poslance Miloslava Roznera,"Děkuji. Mám tady jednu omluvu. Pan poslanec Václav Klaus se omlouvá dnes od 16.30 do 18 hodin z pracovních důvodů.
Nyní zahajuji všeobecnou rozpravu, do které jako první se přihlásil s písemnou přihláškou pan poslanec Miloslav Rozner. Následně s přednostním právem tedy pan poslanec Bartoš a potom pan poslanec Rozvoral. Tak, máte slovo.
",53,
2006_75_01180,1180,2006,2010-03-17,75,http://www.psp.cz/eknih/2006ps/stenprot/075schuz/s075161.htm,,Václav Exner,,person,vaclav-exner,Poslanec,Pokračování schůze Poslanecké sněmovny 17. března 2010 v&nbsp;9.03 hodin Přítomno: 178 poslanců,"Podle mých poznámek a záznamu, který jsme dostali k projednaným bodům, bod 48 byl už projednán. Takže bod 48 těžko může být projednáván znovu. Pokud pan poslanec Bartoš má na mysli ten tisk, zřejmě myslí jiné čtení než druhé, do kterého patřil bod 48. Pokud je to jinak, je potřeba to opravdu upřesnit.
",53,
2017_24_01457,1457,2017,2018-12-19,24,http://www.psp.cz/eknih/2017ps/stenprot/024schuz/s024202.htm,,287,,person,,,148. Návrh Poslanecké sněmovny na volbu kandidátů na člena Rady Ústavu pro studium totalitních režimů,"114. 
Vládní návrh zákona o státním rozpočtu České republiky na rok 2019 
/sněmovní tisk 287/ - třetí čtení
Takže nyní tedy budeme pokračovat v pořadí. O slovo je v obecné rozpravě přihlášen pan poslanec Mikuláš Ferjenčík, takže já vás požádám o vystoupení, a připraví se pan poslanec Ivan Bartoš. Pane poslanče, máte slovo.
",53,
2017_49_02169,2169,2017,2020-06-16,49,http://www.psp.cz/eknih/2017ps/stenprot/049schuz/s049289.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,370. Návrh na zřízení stálé komise Poslanecké sněmovny pro hybridní hrozby,"Děkuji. Nicméně nemůžeme pokračovat, dokud nevyslechneme zprávu o jednání výboru, v tomto případě výboru pro veřejnou správu a regionální rozvoj. Prosím o to, aby se dostavil pan zpravodaj, což se právě stalo. (Vchází do sálu.) Pan zpravodaj Ivan Bartoš má slovo. Potřebujeme návrh usnesení výboru, abyste nás s ním seznámil. Prosím, máte slovo.
",53,
2017_104_00225,225,2017,2021-05-26,104,http://www.psp.cz/eknih/2017ps/stenprot/104schuz/s104044.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,538. Návrh sankcí proti Bělorusku po nedělním aktu státního terorismu vůči civilnímu letadlu,"Děkuji panu poslanci Kupkovi. Konstatuji, že nemám žádnou přihlášku do rozpravy. Pokud se nikdo nehlásí, rozpravu končím. Máme před sebou tedy možnost závěrečných slov. Ptám se paní ministryně, pan kolega Kolovratník a pan kolega Bartoš jako zpravodajové, případně někdo, kdo by nahradil kolegu Feriho za ústavně právní výbor. Paní ministryně, máte slovo.
",52,
2017_6_00522,522,2017,2018-01-19,6,http://www.psp.cz/eknih/2017ps/stenprot/006schuz/s006086.htm,,Vojtěch Filip,,person,vojtech-filip,Místopředseda PSP,40. Žádost o&nbsp;vyslovení souhlasu Poslanecké sněmovny k&nbsp;trestnímu stíhání poslance Andreje Babiše a poslance Jaroslava Faltýnka,"Pane poslanče, skončil čas k faktické poznámce. Já jsem trpělivost sama. Ale projednáváme žádost o vydání dvou poslanců této Sněmovny na návrh mandátového a imunitního výboru. Mám tady před sebou pět faktických poznámek a podotýkám, nezneužívejte toho, že reagujete na své kolegy. Vyjadřujte se pouze k předmětu jednání!
Pan předseda Bartoš. Máte slovo.
",53,
1998_39_00605,605,1998,2001-10-18,39,http://www.psp.cz/eknih/1998ps/stenprot/039schuz/s039103.htm,,Miloslav Kučera st.,,person,,Poslanec,",","Vážený pane místopředsedo, moje faktická poznámka je jedna jediná. Jak kolegyně Dundáčková, tak kolega Bartoš řekli: bude následovat ""ale"" v podrobné rozpravě, ale předtím navrhli po obecné rozpravě zákon zamítnout. Takže bude-li zákon zamítnut, jakápak podrobná rozprava? To je jen důkaz toho, jaké nesmyslné hrátky tady v tuto chvíli kolegové hrají. Děkuji.
",52,
2002_35_00677,677,2002,2004-09-23,35,http://www.psp.cz/eknih/2002ps/stenprot/035schuz/s035103.htm,,Ivan Langer,,person,ivan-langer,Místopředseda PSP,bod 3,"Děkuji, pane poslanče. Otevírám obecnou rozpravu.
V úvodu mám následující sdělení: poslanecký klub ODS podává veto na návrh podle § 91 odst. 2 na zkrácení lhůty na projednání ve výborech k tomuto sněmovnímu tisku.
Do obecné rozpravy zde mám dvě přihlášky. Jako prvnímu uděluji slovo panu poslanci Branému, připraví se pan poslanec Walter Bartoš.
",54,
2002_45_01677,1677,2002,2005-06-23,45,http://www.psp.cz/eknih/2002ps/stenprot/045schuz/s045245.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,139,"Přesně jste využil svůj čas. Pan ministr vám odpoví až písemně ve lhůtě, která je uvedena v jednacím řádu, což je 30 dní.
Můžeme pokročit k další interpelaci. Tu má pan poslanec Walter Bartoš. Ten asi tuší, že paní ministryně mi tady doručila omluvu z dnešního odpoledního jednání. Můžete přednést svou interpelaci.
",52,
2017_40_00041,41,2017,2020-01-21,40,http://www.psp.cz/eknih/2017ps/stenprot/040schuz/s040008.htm,,Radek Vondráček,,person,radek-vondracek,Předseda PSP,Zahájení schůze,"Děkuji vám. Ještě se ptám, zda se k předloženému návrhu chce vyjádřit zpravodaj garančního výboru, kterým byl výbor pro veřejnou správu a regionální rozvoj. Pan poslanec Kubík nemá zájem o vystoupení. V tom případě otevírám rozpravu a ptám se, kdo má zájem o vystoupení v rozpravě. Pan předseda Bartoš. Prosím, máte slovo. ***
",53,
2017_95_00119,119,2017,2021-04-01,95,http://www.psp.cz/eknih/2017ps/stenprot/095schuz/s095031.htm,,Radek Vondráček,,person,,Předseda PSP,Zahájení schůze,"Já vám děkuji, paní ministryně. Ptám se, zda některý ze zpravodajů má zájem o závěrečná slova. Pan poslanec Kolovratník, pan poslanec Feri za ÚPV. Koho jsem vynechal? Pan poslanec Bartoš případně za veřejnou správu. Je zájem o závěrečné slovo? Není tomu tak.
Takže my se teď vrátíme do podrobné rozpravy k bodu
",52,
2021_55_00881,881,2021,2023-03-01,55,http://www.psp.cz/eknih/2021ps/stenprot/055schuz/s055186.htm,,Karel Havlíček,,person,karel-havlicek-3,Místopředseda PSP,Posouzení podmínek pro projednání ST 392 ve zkráceném jednání,"Děkuji a já bych poprosil všechny poslankyně, poslance, abychom se drželi v rámci faktických tématu k rozpravě, to znamená, bavíme se o posouzení podmínek pro projednání ve zkráceném jednání a z toho vyplývajících náležitostí. Dalším, kdo je z přihlášených, je pan poslanec Jaroslav Foldyna, poté... pan poslanec ruší, tak poté pan vicepremiér Bartoš.
",53,
2002_37_00838,838,2002,2004-11-04,37,http://www.psp.cz/eknih/2002ps/stenprot/037schuz/s037133.htm,,Lubomír Zaorálek,,person,lubomir-zaoralek,Předseda PSP,??,"Další pořadí má pan poslanec Vlastimil Tlustý. Připraví se pan poslanec Jozef Kochan. Poslance Tlustého tady nevidím, a opravdu tady, zdá se ani, není. Takže podle jednacího řádu, kdo není přítomen ve chvíli, kdy je mu uděleno slovo, ztrácí pořadí a přihláška propadá.
Dalším je pan poslanec Jozef Kochan, připraví se pan poslanec Walter Bartoš.
",55,
2017_30_00265,265,2017,2019-05-29,30,http://www.psp.cz/eknih/2017ps/stenprot/030schuz/s030039.htm,,Vojtěch Pikal,,person,vojtech-pikal,Místopředseda PSP,236. Usnesení Poslanecké sněmovny k&nbsp;odsouzení politicky motivovaného násilí,"Vážené paní poslankyně, vážení páni poslanci, vážená paní ministryně, vážený pane zpravodaji, kolegyně, kolegové, je 10.45 hodin, tedy čas vyhrazený pro přestávku a poradu poslaneckého klubu Pirátů již uběhl. Budeme pokračovat v jednání. S přednostním právem se hlásí pan předseda Pirátů Ivan Bartoš, který nás zřejmě seznámí se stanoviskem klubu. Prosím, pane předsedo, máte slovo.
",55,
2017_39_02277,2277,2017,2019-12-05,39,http://www.psp.cz/eknih/2017ps/stenprot/039schuz/s039296.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,295. Konečné znění auditní zprávy Evropské komise o&nbsp;střetu zájmů,"Mám tady ještě jednu faktickou poznámku. Vystoupí tady předseda klubu Pirátů Jakub Michálek. Prosím vás, pane předsedo (k poslanci Bartošovi), vy jste zdvihal ruku, že vy jste to navrhl, nebo že se hlásíte do debaty? (Poslanec Bartoš potvrzuje, že jednání navrhl on.) Jo, tak jsem to odezřel správně. Předseda klubu Pirátů Jakub Michálek. Prosím.
",54,
2017_30_00197,197,2017,2019-05-28,30,http://www.psp.cz/eknih/2017ps/stenprot/030schuz/s030028.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,236. Usnesení Poslanecké sněmovny k&nbsp;odsouzení politicky motivovaného násilí,"Jenom bych všem připomněl, protože na tabuli svítí informace, že jsme v tom bodě, a někteří se hlásíte, my jsme ukončili projednávání bodu 45 rozhodnutím Sněmovny o jeho přerušení. Jsme před otevřením bodu číslo 46.
Nyní vystoupí s přednostním právem pan předseda Bartoš. Nikdo jiný než ten, kdo má přednostní právo, nyní vystupovat nemůže.
",54,
2017_22_00048,48,2017,2018-11-15,22,http://www.psp.cz/eknih/2017ps/stenprot/022schuz/s022008.htm,,Petr Fiala,,person,petr-fiala-111,Místopředseda PSP,Zahájení schůze,"Děkuji. Jenom aby bylo jasné, v jaké fázi projednávání teď jsme. Nemůže se nikdo přihlásit, protože není rozprava. Mohou vystupovat pouze ti, kteří mají přednostní právo.
S přednostním právem nyní vystoupí pan předseda Bartoš, po něm s přednostním právem zastupující předsedkyně klubu ČSSD paní poslankyně Valachová, po ní pan předseda Bělobrádek. Prosím, máte slovo.
",54,
2021_16_00493,493,2021,2022-03-24,16,http://www.psp.cz/eknih/2021ps/stenprot/016schuz/s016091.htm,,Jana Mračková Vildumetzová,,person,jana-mrackova-vildumetzova,Místopředsedkyně PSP,86. Návrh na volbu členů Rady České televize,"Pan ministr pro místní rozvoj Ivan Bartoš je řádně omluven a odpoví v souladu s jednacím řádem do třiceti dnů písemně. Nyní bych si dovolila dát slovo paní poslankyni Karle Maříkové, která byla vylosovaná další v pořadí, která přednese ústní interpelaci na prvního místopředsedu vlády a ministra vnitra Víta Rakušana. Paní poslankyně, máte slovo.
",54,
2021_53_00814,814,2021,2023-03-07,53,http://www.psp.cz/eknih/2021ps/stenprot/053schuz/s053122.htm,,330,,person,,,105. Návrh na volbu členů Rady České tiskové kanceláře,"132. 
Vládní návrh zákona, kterým se mění zákon č. 283/2021 Sb., stavební zákon, ve znění zákona č. 195/2022 Sb., a některé další související zákony 
/sněmovní tisk 330/ - druhé čtení
Z pověření vlády předložený návrh zákona uvede místopředseda vlády pro digitalizaci a ministr pro místní rozvoj Ivan Bartoš. Prosím, pane ministře, ujměte se slova.
",54,
2021_19_00621,621,2021,2022-04-29,19,http://www.psp.cz/eknih/2021ps/stenprot/019schuz/s019114.htm,,Věra Kovářová,,person,vera-kovarova,Místopředsedkyně PSP,108. Návrh časového harmonogramu projednávání vládního návrhu státního závěrečného účtu České republiky za rok 2021 v&nbsp;Poslanecké sněmovně a&nbsp;jejích orgánech a&nbsp;návrh na jeho přikázání výborům včetně přikázání jeho kapitol a&nbsp;jejich vztahů k&nbsp;státním fondům /sněmovní dokument 646/,"Děkuji, paní poslankyně. A nyní s faktickou vystoupí pan ministr Bartoš. Než mu udělím slovo, přečtu omluvy. Omlouvá se pan poslanec Jaroslav Dvořák z dnešního jednání od 10.30 do 11.30 z osobních důvodů a dále poté paní poslankyně Jaroslava Pokorná Jermanová po celý den z důvodu zahraniční cesty. Prosím, máte slovo. ***
Neprošlo jazykovou korekturou, neautorizováno !
",57,
2002_20_00751,751,2002,2003-09-25,20,http://www.psp.cz/eknih/2002ps/stenprot/020schuz/s020126.htm,,Walter Bartoš,,person,walter-bartos,Poslanec,odpovědí na písemné interpelace,"Vážený pane předsedo, vážená vládo, dámy a pánové, již samotný fakt, že zhruba po roce vládnutí je podruhé předmětem jednání této sněmovny hlasování o důvěře vládě, signalizuje něco nezdravého v tomto státě. Nejde jen o to, že tato vláda k prosazování vlastních záměrů má jen nejtěsnější parlamentní většinu. (Neklid a hluk v sále. Poslanec Bartoš se obrací na předsedajícího.)
",59,
2017_62_01541,1541,2017,2020-10-30,62,http://www.psp.cz/eknih/2017ps/stenprot/062schuz/s062193.htm,,Tomio Okamura,,person,tomio-okamura,Místopředseda PSP,509. Návrh na vyslovení souhlasu Poslanecké sněmovny s&nbsp;prodloužením doby nouzového stavu,"Tak já tedy znovu přečtu pořadí, abychom si to připomněli. Teď vystoupí paní poslankyně Jana Černochová s přednostním právem za ODS, dále vystoupí předseda Pirátů Ivan Bartoš, dále předsedkyně TOP 09 paní poslankyně Pekarová Adamová a dále předseda poslaneckého klubu SPD Radim Fiala a pak jdeme na ty přihlášky, které tady mám normálně v pořadí. Tak prosím, paní poslankyně.
",59,
1998_17_00221,221,1998,1999-10-13,17,http://www.psp.cz/eknih/1998ps/stenprot/017schuz/s017036.htm,,Vojtěch Filip,,person,vojtech-filip,Poslanec,Zahájení schůze,"Děkuji. Kolega Bartoš tady řekl, že je běžně v České republice popírána ústavní zásada, která říká, že občan České republiky má právo na bezplatné školy na základních a středních školách. Je to opravdu velmi výrazné posunutí rozhovorů v této sněmovně. Nečekal jsem, že tady budeme otevřeně mluvit o tom, jak se v České republice porušuje ústava.
",56,
